id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,satisfactionInWorkplace,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,transiency,education,evaluationOfCoResidents,pastExperience,occupation
424_w,w,unfavorable,w,NA,NA,ambivalentFriend,illiberal,good,NA,NA,NA,neverThoughtAboutIt,grade_school_or_less,favorable,NA,white_collar_or_skilled
425_w,w,unfavorable,w,unfavorable,mutual_acomodation,liberalFriend,ambivalent,NA,biracial_living_experience,favorable,good,asLongAsEligible,NA,unfavorable,NA,NA
426_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,good,biracial_living_experience,NA,NA,asLongAsEligible,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
427_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,poor,NA,favorable,poor,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
428_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,NA,untilBetterPlace,NA,favorable,NA,NA
429_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,fair,NA,favorable,NA,NA,some_high_school,NA,unfavorable,white_collar_or_skilled
430_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,NA,fair,asLongAsEligible,NA,unfavorable,NA,NA
431_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,NA,NA,permanent,grade_school_or_less,unfavorable,NA,white_collar_or_skilled
432_w,w,favorable,w,favorableAndUnfavorable,NA,liberalFriend,ambivalent,good,NA,NA,good,neverThoughtAboutIt,NA,NA,NA,NA
433_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,NA,fair,untilOwnHome,NA,favorable,NA,NA
434_w,w,unfavorable,w,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,good,NA,NA,NA,untilBetterPlace,NA,NA,NA,NA
435_w,w,unfavorable,w,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,good,NA,favorable,NA,neverThoughtAboutIt,NA,NA,NA,NA
436_w,w,favorable,w,NA,NA,NA,NA,NA,NA,unfavorable,good,untilBetterPlace,NA,NA,NA,NA
437_w,w,favorable,w,NA,NA,NA,NA,NA,NA,unfavorable,good,untilBetterPlace,NA,unfavorable,NA,NA
438_w,w,favorable,w,favorableAndUnfavorable,NA,illiberalFriend,liberal,NA,NA,favorable,NA,untilBetterPlace,some_high_school,unfavorable,NA,unskilled_domestic_and_personal_service
439_w,w,favorable,w,favorable,NA,ambivalentFriend,ambivalent,NA,NA,NA,good,asLongAsEligible,high_school_graduate,NA,NA,white_collar_or_skilled
440_w,w,favorable,w,unfavorable,conflict,NA,NA,good,no_biracial_living_experience,favorable,NA,permanent,high_school_graduate,unfavorable,NA,white_collar_or_skilled
441_w,w,unfavorable,w,unfavorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,asLongAsEligible,NA,NA,favorable,NA
442_w,w,favorable,w,favorable,mutual_acomodation,ambivalentFriend,liberal,NA,no_biracial_living_experience,favorable,good,neverThoughtAboutIt,high_school_graduate,NA,NA,semiskilled
443_w,w,favorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
444_w,w,favorable,w,noComments,NA,NA,NA,NA,NA,favorable,NA,untilBetterPlace,NA,NA,NA,NA
445_w,w,unfavorable,w,favorable,integration,NA,NA,NA,no_biracial_living_experience,favorable,NA,neverThoughtAboutIt,high_school_graduate,NA,NA,semiskilled
446_w,w,favorable,w,NA,mutual_acomodation,ambivalentFriend,ambivalent,fair,no_biracial_living_experience,NA,NA,permanent,NA,NA,NA,NA
447_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,NA,good,permanent,NA,NA,unfavorable,NA
448_w,w,unfavorable,w,favorable,conflict,illiberalFriend,illiberal,good,no_biracial_living_experience,favorable,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
449_w,w,favorable,w,favorable,NA,NA,NA,hard_to_say,NA,NA,fair,permanent,high_school_graduate,NA,NA,white_collar_or_skilled
450_w,w,unfavorable,w,unfavorable,NA,ambivalentFriend,illiberal,good,NA,favorable,NA,asLongAsEligible,NA,NA,NA,NA
451_w,w,unfavorable,w,favorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,favorable,NA,NA,some_high_school,NA,NA,semiskilled
452_w,w,favorable,w,favorableAndUnfavorable,mutual_acomodation,ambivalentFriend,ambivalent,good,biracial_living_experience,NA,NA,untilBetterPlace,grade_school_or_less,NA,NA,white_collar_or_skilled
453_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,NA,NA,unfavorable,NA,NA,NA,unfavorable,favorable,NA
454_w,w,favorable,w,noComments,NA,NA,NA,NA,NA,favorable,NA,NA,NA,favorable,NA,NA
455_w,w,favorable,w,favorable,conflict,NA,NA,poor,biracial_living_experience,favorable,poor,NA,NA,NA,NA,NA
456_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,NA,NA,NA,fair,untilBetterPlace,NA,NA,NA,NA
457_w,w,favorable,w,NA,NA,NA,NA,NA,NA,favorable,good,untilOwnHome,high_school_graduate,favorable,NA,semiskilled
458_w,w,favorable,w,NA,NA,NA,NA,poor,NA,NA,fair,permanent,NA,NA,NA,NA
459_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,good,NA,favorable,NA,permanent,NA,NA,NA,NA
460_w,w,favorable,w,unfavorable,NA,ambivalentFriend,liberal,NA,NA,unfavorable,poor,NA,NA,NA,NA,NA
461_w,w,favorable,w,NA,conflict,liberalFriend,liberal,NA,no_biracial_living_experience,NA,NA,untilOwnHome,high_school_graduate,NA,favorable,semiskilled
462_w,w,unfavorable,w,NA,NA,ambivalentFriend,ambivalent,good,NA,NA,fair,untilBetterPlace,NA,favorable,NA,NA
463_w,w,favorable,w,favorable,integration,ambivalentFriend,liberal,NA,no_biracial_living_experience,NA,fair,asLongAsEligible,high_school_graduate,NA,unfavorable,white_collar_or_skilled
464_w,w,favorable,w,NA,NA,ambivalentFriend,illiberal,good,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA
465_w,w,unfavorable,w,favorable,NA,NA,NA,NA,NA,NA,good,NA,grade_school_or_less,NA,NA,white_collar_or_skilled
466_w,w,favorable,w,NA,NA,NA,NA,poor,NA,favorable,NA,untilOwnHome,grade_school_or_less,NA,NA,semiskilled
467_w,w,favorable,w,favorable,NA,liberalFriend,liberal,poor,NA,favorable,NA,NA,NA,unfavorable,NA,NA
468_w,w,favorable,w,unfavorable,NA,NA,NA,good,NA,favorable,poor,neverThoughtAboutIt,some_high_school,NA,NA,white_collar_or_skilled
469_w,w,favorable,w,favorable,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,poor,NA,NA,NA,NA,NA
470_w,w,favorable,w,NA,NA,liberalFriend,illiberal,NA,NA,unfavorable,poor,untilBetterPlace,NA,favorable,NA,NA
471_w,w,favorable,w,NA,NA,ambivalentFriend,illiberal,NA,NA,NA,NA,asLongAsEligible,high_school_graduate,unfavorable,NA,semiskilled
472_w,w,unfavorable,w,favorable,NA,NA,NA,poor,NA,NA,NA,asLongAsEligible,high_school_graduate,favorable,NA,semiskilled
473_w,w,favorable,w,favorable,mutual_acomodation,liberalFriend,ambivalent,poor,biracial_living_experience,NA,NA,permanent,grade_school_or_less,NA,favorable,semiskilled
474_w,w,favorable,w,NA,NA,ambivalentFriend,ambivalent,good,NA,NA,good,asLongAsEligible,NA,NA,NA,NA
475_w,w,favorable,w,favorable,NA,ambivalentFriend,illiberal,NA,NA,NA,poor,neverThoughtAboutIt,NA,unfavorable,NA,NA
476_w,w,unfavorable,w,NA,NA,NA,NA,NA,NA,favorable,NA,asLongAsEligible,some_high_school,NA,NA,semiskilled
477_w,w,favorable,w,NA,NA,liberalFriend,illiberal,poor,NA,favorable,NA,untilBetterPlace,grade_school_or_less,NA,NA,semiskilled
478_w,w,favorable,w,unfavorable,NA,NA,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA
479_w,w,unfavorable,w,favorable,NA,NA,NA,good,NA,favorable,poor,untilBetterPlace,NA,unfavorable,NA,NA
480_w,w,unfavorable,w,favorable,NA,NA,NA,good,NA,favorable,NA,asLongAsEligible,high_school_graduate,NA,NA,semiskilled
481_w,w,unfavorable,w,noComments,NA,NA,NA,NA,NA,NA,hard_to_say,NA,NA,NA,NA,NA
482_w,w,favorable,w,favorable,NA,NA,NA,NA,NA,NA,good,neverThoughtAboutIt,grade_school_or_less,NA,NA,white_collar_or_skilled
483_w,w,unfavorable,w,unfavorable,mutual_acomodation,NA,NA,NA,no_biracial_living_experience,favorable,NA,permanent,some_high_school,NA,favorable,semiskilled
484_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,NA,NA,favorable,fair,untilBetterPlace,NA,NA,NA,NA
485_w,w,favorable,w,noComments,mutual_acomodation,NA,NA,NA,biracial_living_experience,unfavorable,good,NA,NA,NA,NA,NA
486_w,w,favorable,w,favorable,NA,ambivalentFriend,illiberal,NA,NA,unfavorable,NA,NA,some_high_school,NA,NA,semiskilled
487_w,w,unfavorable,w,unfavorable,NA,NA,NA,NA,NA,favorable,good,untilOwnHome,NA,unfavorable,NA,NA
488_w,w,unfavorable,w,favorable,NA,NA,NA,poor,NA,NA,NA,NA,NA,NA,NA,NA
489_w,w,favorable,w,NA,NA,liberalFriend,ambivalent,NA,NA,NA,poor,permanent,NA,NA,NA,NA
490_w,w,favorable,w,noComments,mutual_acomodation,ambivalentFriend,illiberal,hard_to_say,biracial_living_experience,favorable,NA,neverThoughtAboutIt,grade_school_or_less,NA,NA,white_collar_or_skilled
491_w,w,unfavorable,w,NA,mutual_acomodation,illiberalFriend,illiberal,good,no_biracial_living_experience,favorable,NA,permanent,grade_school_or_less,NA,NA,white_collar_or_skilled
492_w,w,unfavorable,w,favorable,conflict,NA,NA,NA,biracial_living_experience,NA,poor,neverThoughtAboutIt,NA,NA,NA,NA
493_w,w,favorable,w,unfavorable,NA,ambivalentFriend,ambivalent,hard_to_say,NA,favorable,poor,NA,NA,NA,favorable,NA
494_w,w,favorable,w,unfavorable,NA,illiberalFriend,illiberal,good,NA,favorable,NA,untilBetterPlace,NA,NA,NA,NA
495_w,w,unfavorable,w,NA,conflict,liberalFriend,ambivalent,NA,biracial_living_experience,favorable,fair,untilOwnHome,NA,NA,NA,NA
496_w,w,favorable,w,favorable,NA,liberalFriend,ambivalent,NA,NA,unfavorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
497_w,w,favorable,w,NA,mutual_acomodation,NA,NA,NA,biracial_living_experience,favorable,NA,NA,NA,favorable,NA,NA
498_w,w,favorable,w,unfavorable,conflict,liberalFriend,liberal,good,no_biracial_living_experience,NA,NA,untilBetterPlace,some_high_school,NA,unfavorable,unskilled_domestic_and_personal_service
499_w,w,favorable,w,favorableAndUnfavorable,NA,NA,NA,fair,NA,favorable,NA,NA,NA,favorable,NA,NA
500_w,w,favorable,w,favorable,conflict,NA,NA,NA,no_biracial_living_experience,favorable,NA,NA,high_school_graduate,unfavorable,NA,unskilled_domestic_and_personal_service
